tag,Vrai Nom,Adresse,Arrondissement,Téléphone,Site web,Lien Google,Lien Menu,Horaires,Lien de réservation,Lien de votre compte instagram,Station(s) de métro à proximité,types,petit_dejeuner,brunch_general,brunch_samedi,brunch_dimanche,brunch_toute_la_semaine,dejeuner,gouter,drinks,diner,apero,dans_la_rue,dans_une_galerie,dans_un_musee,dans_un_monument,hotel_name,dans_un_hotel,other_lieu,ambiance_classique,ambiance_intimiste,ambiance_festif,ambiance_date,price_range,cuisines,restrictions,has_terrace,terrace_locs,more_info
Ipp,Ippudo,"74-76 Rue Jean-Jacques Rousseau, 75001 Paris, France",75001,01 42 86 09 85,http://www.ippudo.fr/,https://maps.google.com/?cid=15810044250802636569,https://www.ippudo.fr/menu/,"Monday: 12:00 – 3:00 PM, 6:00 – 10:30 PM
Tuesday: 12:00 – 3:00 PM, 6:00 – 10:30 PM
Wednesday: 12:00 – 3:00 PM, 6:00 – 10:30 PM
Thursday: 12:00 – 3:00 PM, 6:00 – 10:30 PM
Friday: 12:00 – 3:00 PM, 6:00 – 11:00 PM
Saturday: 12:00 – 11:00 PM
Sunday: 12:00 – 10:30 PM",Sans réservation,https://www.instagram.com/ippudoparis/,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,,,False,,Plusieurs adresses
Ira,Irasshai,"40 Rue du Louvre, 75001 Paris, France",75001,01 84 74 35 30,https://irasshai.co/,https://maps.google.com/?cid=13248258388653863634,https://irasshai.co/collections/boissons,"Monday: 10:00 AM – 11:00 PM
Tuesday: 10:00 AM – 11:00 PM
Wednesday: 10:00 AM – 11:00 PM
Thursday: 10:00 AM – 11:00 PM
Friday: 10:00 AM – 11:00 PM
Saturday: 10:00 AM – 11:00 PM
Sunday: 10:00 AM – 11:00 PM",https://irasshai.co/pages/biwan-la-table,Pas de compte instagram,non_renseigné,Restaurant,False,False,True,True,False,True,False,False,True,False,False,False,False,False,,False,True,True,False,False,False,€€,Japonais;Other,,False,,"3 restaurants (un resto, une cantine, un café) dans un concept store/épicerie"
iso,Isola Sarda,"16 R. Bréguet, 75011 Paris, France",75011,01 47 00 40 30,Pas de site internet,https://maps.google.com/?cid=6021676158843836822,Canva,"Monday: Closed
Tuesday: 12:00 – 2:15 PM, 7:00 – 10:15 PM
Wednesday: 12:00 – 2:15 PM, 7:00 – 10:15 PM
Thursday: 12:00 – 2:15 PM, 7:00 – 10:15 PM
Friday: 12:00 – 2:15 PM, 7:00 – 10:15 PM
Saturday: 12:00 – 2:15 PM, 7:00 – 10:15 PM
Sunday: Closed",Réservation par téléphone,https://www.instagram.com/isolasardaparis/,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,Italien,,True,terrasse_classique,
Jac,Jacob Meatpacker,"5 Rue Médéric, 75017 Paris, France",75017,01 56 33 70 00,https://www.jacobmeatpacker.fr/,https://maps.google.com/?cid=1617775306985848917,https://www.jacobmeatpacker.fr/menu,"Monday: 11:30 AM – 3:30 PM, 7:15 – 10:30 PM
Tuesday: 11:30 AM – 3:30 PM, 7:00 – 10:30 PM
Wednesday: 11:30 AM – 3:30 PM, 7:00 – 10:30 PM
Thursday: 11:30 AM – 3:30 PM, 7:00 – 10:30 PM
Friday: 11:30 AM – 3:00 PM
Saturday: 11:30 AM – 10:30 PM
Sunday: 11:30 AM – 10:30 PM",Réservation par téléphone,https://www.instagram.com/jacobmeatpacker/?hl=fr,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,Américain,Casher (certifié),False,,Plusieurs adresses
Jai,Jaïs,"3 Rue Surcouf, 75007 Paris, France",75007,01 45 51 98 16,https://www.le-jais.fr/,https://maps.google.com/?cid=1875691695314731698,https://www.le-jais.fr/menus-carte/,"Monday: Closed
Tuesday: 12:00 – 2:30 PM, 7:30 – 10:30 PM
Wednesday: 12:00 – 2:30 PM, 7:30 – 10:30 PM
Thursday: 12:00 – 2:30 PM, 7:30 – 10:30 PM
Friday: 12:00 – 2:30 PM, 7:30 – 10:30 PM
Saturday: 7:30 – 10:30 PM
Sunday: Closed",https://www.le-jais.fr,https://www.instagram.com/jaisrestaurant/,non_renseigné,Brasserie,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€€,Français,,True,terrasse_classique,
Jan,Janet by Homer,"13 Rue Rambuteau, 75004 Paris, France",75004,non_renseigné,http://www.homerfoodgroup.com/,https://maps.google.com/?cid=8911190189625350373,https://static1.squarespace.com/static/63eb5f7029c377736cbfd1b6/t/671691c02aa73e2b53619d29/1729532353511/20240729_menu-VH+janet+.pdf,"Monday: 12:00 – 10:00 PM
Tuesday: 12:00 – 10:00 PM
Wednesday: 12:00 – 10:00 PM
Thursday: 12:00 – 10:00 PM
Friday: 12:00 – 10:30 PM
Saturday: 12:00 – 10:30 PM
Sunday: 12:00 – 10:00 PM",Sans réservation,https://www.instagram.com/homerfoodgroup/,non_renseigné,"""Fast"" (à emporter, sandwicherie...)",False,False,False,False,False,True,True,False,True,False,True,False,False,False,,False,False,True,False,False,False,€,Américain,,True,terrasse_classique,
Jarp,Jardin Privé,"8 Pl. Marguerite de Navarre, 75001 Paris, France",75001,01 42 21 20 50,https://restaurantsandbars.accor.com/fr/restaurant/0785_R002?utm_source=google+Maps&utm_medium=seo+maps&utm_campaign=seo+maps,https://maps.google.com/?cid=3484878185619309872,https://restaurantsandbars.accor.com/fr/restaurant/0785_R002?utm_source=google+Maps&utm_medium=seo+maps&utm_campaign=seo+maps#menu,"Monday: 12:00 – 10:30 PM
Tuesday: 12:00 – 10:30 PM
Wednesday: 12:00 – 10:30 PM
Thursday: 12:00 – 10:30 PM
Friday: 12:00 – 10:30 PM
Saturday: 12:00 – 10:30 PM
Sunday: 12:00 – 10:30 PM",https://restaurantsandbars.accor.com/fr/restaurant/0785_R002?utm_source=google+Maps&utm_medium=seo+maps&utm_campaign=seo+maps,https://www.instagram.com/jardinprive.restaurant/,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,False,False,False,False,Novotel Paris les Halles,True,False,True,False,False,False,€€,Français,,True,cour,
Jar,Les Jardins du Presbourg,"3 Av. de la Grande Armée, 75116 Paris, France",75116,01 45 00 24 77,https://lesjardinsdupresbourg.com/,https://maps.google.com/?cid=17001708831845051877,https://lesjardinsdupresbourg.com/wp-content/uploads/sites/21/2025/01/Menu-Janvier-Les-Jardins-du-Presbourg.pdf,"Monday: 8:00 AM – 2:00 AM
Tuesday: 8:00 AM – 2:00 AM
Wednesday: 8:00 AM – 2:00 AM
Thursday: 8:00 AM – 2:00 AM
Friday: 8:00 AM – 2:00 AM
Saturday: 10:00 AM – 2:00 AM
Sunday: 10:00 AM – 2:00 AM",https://bookings.zenchef.com/results?rid=353606&pid=1001&utm_source=google&utm_medium=GooglePlaces&utm_campaign=JDP_resa,https://www.instagram.com/lesjardinsdupresbourg/,non_renseigné,Restaurant haut de gamme,False,True,False,True,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€€,Français,,True,terrasse_classique,DJ le week-end mais pas spécialement dansant
Jay,Jay's Pizza,"20 Rue de Mazagran, 75010 Paris, France",75010,non_renseigné,https://jayspizza.zelty-order.fr/,https://maps.google.com/?cid=17774956822859146862,CANVA,"Monday: Closed
Tuesday: 12:00 – 3:00 PM, 7:00 – 11:00 PM
Wednesday: 12:00 – 3:00 PM, 7:00 – 11:00 PM
Thursday: 12:00 – 3:00 PM, 7:00 – 11:00 PM
Friday: 12:00 – 3:00 PM, 7:00 – 11:00 PM
Saturday: 12:00 – 3:00 PM, 7:00 – 11:00 PM
Sunday: 12:00 – 3:00 PM, 7:00 – 10:00 PM",Sans réservation,https://www.instagram.com/jayspizza_paris/,non_renseigné,"""Fast"" (à emporter, sandwicherie...)",False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€,Italien,,False,,
Jea,Jeanne-Aimée,"3 Rue Bourdaloue, 75009 Paris, France",75009,09 73 88 48 44,http://restaurantjeanneaimee.com/,https://maps.google.com/?cid=6469029171285678139,https://userdocs.zenchef.com/356997/Cyu8I8dfWh11FXlXVy1jOzQTJsDn9xGFS2pq6zr1.pdf,"Monday: 12:00 – 1:45 PM, 7:30 – 9:45 PM
Tuesday: 12:00 – 1:45 PM, 7:30 – 9:45 PM
Wednesday: 12:00 – 1:45 PM, 7:30 – 9:45 PM
Thursday: 12:00 – 1:45 PM, 7:30 – 9:45 PM
Friday: 12:00 – 1:45 PM, 7:30 – 10:00 PM
Saturday: Closed
Sunday: Closed",https://www.restaurantjeanneaimee.com,https://www.instagram.com/jeanne.aimee.restaurant?igshid=YmMyMTA2M2Y%3D,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,Français,,False,,
Jin,Jin,"6 Rue de la Sourdière, 75001 Paris, France",75001,01 42 61 60 71,Pas de site internet,https://maps.google.com/?cid=4450678110045659704,CANVA,"Monday: Closed
Tuesday: 7:00 – 10:00 PM
Wednesday: 7:00 – 10:00 PM
Thursday: 7:00 – 10:00 PM
Friday: 1:00 – 2:30 PM, 7:00 – 10:00 PM
Saturday: 1:00 – 2:30 PM, 7:00 – 10:00 PM
Sunday: Closed",https://widget.thefork.com/fr/c0b26b5f-297a-495d-a72c-dab286e61447?origin=facebook&utm_medium=integration&utm_source=instagram&step=hour&fbclid=PAZXh0bgNhZW0CMTEAAaasSj8En8yoAU02hTqbXle5iELBRaaDygo7jOOvGzZxhG_ysrAtvsZGvuc_aem_4Gf4SJxMABvPWPp-cC1iZQ,https://www.instagram.com/jin.sainthonore/,non_renseigné,Restaurant haut de gamme,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,False,True,False,False,€€€€,Japonais,,False,,
Jon,Jones,"43 Rue Godefroy Cavaignac, 75011 Paris, France",75011,09 80 75 32 08,http://www.jonescaferestaurant.com/,https://maps.google.com/?cid=3992781359246516256,CANVA,"Monday: 7:00 – 10:30 PM
Tuesday: Closed
Wednesday: Closed
Thursday: 7:00 – 10:30 PM
Friday: 7:00 – 10:30 PM
Saturday: 7:00 – 10:30 PM
Sunday: 7:00 – 10:30 PM",https://bookings.zenchef.com/results?rid=349783&pid=1001,https://www.instagram.com/jonesrestaurantparis/,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,,,False,,
Jour,Le Jourdain,"101 Rue des Couronnes, 75020 Paris, France",75020,01 43 66 29 10,http://www.lejourdain.fr/,https://maps.google.com/?cid=13935996446535439464,http://www.lejourdain.fr/menus-carte/,"Monday: 12:00 – 2:00 PM, 7:15 PM – 12:00 AM
Tuesday: 12:00 – 2:00 PM, 7:15 PM – 12:00 AM
Wednesday: 12:00 – 2:00 PM, 7:15 PM – 12:00 AM
Thursday: 12:00 – 2:00 PM, 7:15 PM – 12:00 AM
Friday: 12:00 – 2:00 PM, 7:15 PM – 12:00 AM
Saturday: Closed
Sunday: Closed",https://www.lejourdain.fr,https://www.instagram.com/restaurantlejourdain/,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,,,True,terrasse_classique,
Jou,Journey,"44 Rue des Petits Carreaux, 75002 Paris, France",75002,non_renseigné,https://www.lovejourney.co/?fbclid=PAZXh0bgNhZW0CMTEAAaaeodSqsALO9ap6QsD25hbjS4qOL6uIeUJa6c1JteJjOXSxcfGW6vA1PZ0_aem_2lh4aQ4adX0R-LlsD0IiBQ,https://maps.google.com/?cid=15727874773496125664,https://www.lovejourney.co/about-5,"Monday: 9:00 AM – 6:00 PM
Tuesday: 9:00 AM – 12:00 AM
Wednesday: 9:00 AM – 12:00 AM
Thursday: 9:00 AM – 12:00 AM
Friday: 9:00 AM – 12:00 AM
Saturday: 9:00 AM – 12:00 AM
Sunday: 9:00 AM – 12:00 AM",Sans réservation,https://www.instagram.com/all.love.journey/,non_renseigné,Coffee shop/salon de thé,True,True,False,False,True,True,True,False,True,True,True,False,False,False,,False,False,True,False,False,False,€€,,,False,,
Jun,Jun,"1 Rue de Condé, 75006 Paris, France",75006,01 42 49 35 59,https://www.jun-odeon.com/,https://maps.google.com/?cid=3741667374781403071,https://cdn.prod.website-files.com/65515efc10a99fe2ed89aa00/655382b5d5d75837c92523b1_JUN%2075006%20A4%20%E5%AF%B9%E6%8A%98%E8%8F%9C%E5%8D%95.pdf,"Monday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Tuesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Wednesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Thursday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Friday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Saturday: 12:00 – 3:00 PM, 7:00 – 11:00 PM
Sunday: 12:30 – 3:00 PM",https://bookings.zenchef.com/results?rid=364305&pid=instagram,https://www.instagram.com/jun_saintgermain/?hl=fr,non_renseigné,Restaurant haut de gamme,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€€,,,False,,
Kal,Kalamata,"31 Rue La Boétie, 75008 Paris, France",75008,01 89 71 01 10,https://www.kalamata-restaurant.com/,https://maps.google.com/?cid=1038086886369017796,https://www.kalamata-restaurant.com/menu,"Monday: 7:00 PM – 2:00 AM
Tuesday: 7:00 PM – 2:00 AM
Wednesday: 7:00 PM – 2:00 AM
Thursday: 7:00 PM – 2:00 AM
Friday: 7:00 PM – 2:00 AM
Saturday: 7:00 PM – 2:00 AM
Sunday: 7:00 PM – 2:00 AM",https://www.sevenrooms.com/reservations/kalamata,https://www.instagram.com/kalamata.paris/,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,False,False,True,False,€€€,Grec,,False,,"Dîner festif au 2e service avec ""animation"" cassage d'assiettes"
Kann,Résidence Kann,"28 Rue des Vinaigriers, 75010 Paris, France",75010,non_renseigné,https://residencekanncoffeeshop.wordpress.com/?fbclid=PAZXh0bgNhZW0CMTEAAaa-ZZvEPSHz7xqESvMB-S0VPel3w8IY-FYJuU2TMFHY20LPNmO6R1vHe9w_aem_soB98Yyn-v0InDtq1ImNRA,https://maps.google.com/?cid=12777564941523781655,https://residencekanncoffeeshop.wordpress.com/?fbclid=PAZXh0bgNhZW0CMTEAAaa-ZZvEPSHz7xqESvMB-S0VPel3w8IY-FYJuU2TMFHY20LPNmO6R1vHe9w_aem_soB98Yyn-v0InDtq1ImNRA,"Monday: 8:30 AM – 5:30 PM
Tuesday: 8:30 AM – 5:30 PM
Wednesday: 8:30 AM – 5:30 PM
Thursday: 8:30 AM – 5:30 PM
Friday: 8:30 AM – 5:30 PM
Saturday: 10:00 AM – 6:30 PM
Sunday: 10:00 AM – 6:30 PM",Sans réservation,https://www.instagram.com/residence_kann/,non_renseigné,Coffee shop/salon de thé,True,True,False,False,True,False,True,False,False,False,True,False,False,False,,False,False,True,False,False,False,€€,Français,,False,,"Residence Kann est le coffee shop de la marque Kann qui renouvelle régulièrement son aménagement intérieur pour mettre en avant les nouvelles collections et le savoir-faire du sur-mesure, devenu l’une des spécialités de Kann. Un endroit pour respirer et s’inspirer."
Kan,Kanteen,"3 Rue Ampère, 75017 Paris, France",75017,01 53 81 46 01,http://www.restaurant-kanteen.fr/,https://maps.google.com/?cid=17424779706738529934,https://35154f96-f91c-4903-934b-09f8fe1fd88c.filesusr.com/ugd/f93e57_590ff8c74c2746eca6de87e9177ab427.pdf,"Monday: 11:30 AM – 3:00 PM, 7:00 – 10:30 PM
Tuesday: 11:30 AM – 3:00 PM, 7:00 – 10:30 PM
Wednesday: 11:30 AM – 3:00 PM, 7:00 – 10:30 PM
Thursday: 11:30 AM – 3:00 PM, 7:00 – 10:30 PM
Friday: 11:30 AM – 3:00 PM
Saturday: Closed
Sunday: 12:00 – 3:00 PM, 7:00 – 10:30 PM",Réservation par téléphone,https://www.instagram.com/kanteen_paris/,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,Japonais,Casher (certifié),True,terrasse_classique,Plusieurs adresses
Kao,Kao,"68 Av. des Ternes, 75017 Paris, France",75017,01 44 09 84 56,https://www.restaurant-kao.fr/,https://maps.google.com/?cid=1334535501708017926,https://www.restaurant-kao.fr/nos-plats.html,"Monday: 11:30 AM – 3:00 PM, 6:30 – 11:00 PM
Tuesday: 11:30 AM – 3:00 PM, 6:30 – 11:00 PM
Wednesday: 11:30 AM – 3:00 PM, 6:30 – 11:00 PM
Thursday: 11:30 AM – 3:00 PM, 6:30 – 11:00 PM
Friday: 11:30 AM – 3:00 PM
Saturday: 7:30 – 11:00 PM
Sunday: 11:30 AM – 3:00 PM, 6:30 – 11:00 PM",https://www.restaurant-kao.fr/reserver-une-table-en-ligne.html,https://www.instagram.com/restaurant_kao,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,,Casher (certifié),False,,Barbecue coréen
Kei,Kei,"5 Rue Coq Héron, 75001 Paris, France",75001,01 42 33 14 74,http://www.restaurant-kei.fr/,https://maps.google.com/?cid=9257759260887336002,http://www.restaurant-kei.fr/pages/degustations-et-menus,"Monday: Closed
Tuesday: 7:45 – 8:45 PM
Wednesday: 7:45 – 8:45 PM
Thursday: 12:30 – 1:15 PM, 7:45 – 8:45 PM
Friday: 12:30 – 1:15 PM, 7:45 – 8:45 PM
Saturday: 12:30 – 1:15 PM, 7:45 – 8:45 PM
Sunday: Closed",https://restaurant-kei.fr/pages/reserver-1,https://www.instagram.com/restaurantkei/?hl=fr,non_renseigné,Restaurant étoilé,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,False,True,False,False,€€€€,Japonais,,False,,
Kin,Kinugawa,"9 Rue du Mont Thabor, 75001 Paris, France",75001,01 42 60 65 07,http://www.kinugawa.fr/,https://maps.google.com/?cid=12124174043644798495,http://www.kinugawa.fr/assets/img/paris-vendome/kinugawavendome_web-resto.pdf,"Monday: 12:00 – 2:30 PM, 7:30 – 11:00 PM
Tuesday: 12:00 – 2:30 PM, 7:30 – 11:00 PM
Wednesday: 12:00 – 2:30 PM, 7:30 – 11:00 PM
Thursday: 12:00 – 2:30 PM, 7:30 – 11:00 PM
Friday: 12:00 – 2:30 PM, 7:30 – 11:00 PM
Saturday: 7:30 – 11:00 PM
Sunday: 12:30 – 2:30 PM, 7:30 – 11:00 PM",Réservation par téléphone,https://www.instagram.com/kinugawaparis/,non_renseigné,Restaurant haut de gamme,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,False,True,False,False,€€€€,Japonais,,False,,Plusieurs adresses
Kod,Kodawari Ramen,"12 Rue de Richelieu, 75001 Paris, France",75001,01 42 61 34 60,https://www.kodawari-ramen.com/,https://maps.google.com/?cid=1727592373647959246,https://www.kodawari-ramen.com/la-carte/,"Monday: 11:45 AM – 11:00 PM
Tuesday: 11:45 AM – 11:00 PM
Wednesday: 11:45 AM – 11:00 PM
Thursday: 11:45 AM – 11:00 PM
Friday: 11:45 AM – 11:00 PM
Saturday: 11:45 AM – 11:00 PM
Sunday: 11:45 AM – 11:00 PM",Sans réservation,https://www.instagram.com/kodawariramen/,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,,,False,,Plusieurs adresses
Kom,Komatsubaki,"3 Rue d'Artois, 75008 Paris, France",75008,01 42 25 26 78,http://www.komatsubaki-paris.com/,https://maps.google.com/?cid=7551263608528905918,http://www.komatsubaki-paris.com/,"Monday: Closed
Tuesday: 7:00 – 10:00 PM
Wednesday: 7:00 – 10:00 PM
Thursday: 7:00 – 10:00 PM
Friday: 7:00 – 10:00 PM
Saturday: 7:00 – 10:00 PM
Sunday: 7:00 – 10:00 PM",https://widget.thefork.com/fr/26097853-45cd-4c35-bd21-79f5c0549636?utm_source=tsubaki-paris.webnode.fr,https://www.instagram.com/komatsubaki/,non_renseigné,Restaurant gastronomique,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€€,Japonais,,False,,"Merci de nous indiquer si vous souhaitez diner au comptoir (10 places), sur une table (4 places) ou dans la pièce japonaise (privatisation gratuite de 5 à 8 personnes / moins de 5 personnes: frais de privatisation 260€ pour 2 personnes et 130€ pour 3-4 personnes).

3 services sont proposés: 19h, 20h30, 21h30 
Pour le service de 19h, la durée du repas sera de 2h30 (jusqu'à 21h30). Service omakase"
Kon,Kong,"1 Rue du Pont Neuf, 75001 Paris, France",75001,01 40 39 09 00,http://www.kong.fr/,https://maps.google.com/?cid=10489340048835864441,https://www.kong.fr/#menu/6/1-la-carte,"Monday: 12:00 PM – 12:00 AM
Tuesday: 12:00 PM – 12:00 AM
Wednesday: 12:00 PM – 12:00 AM
Thursday: 12:00 PM – 1:00 AM
Friday: 12:00 PM – 2:00 AM
Saturday: 12:00 PM – 2:00 AM
Sunday: 12:00 PM – 12:00 AM",https://www.sevenrooms.com/reservations/kongparis/goog,https://www.instagram.com/kongparis,non_renseigné,Restaurant haut de gamme,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,False,True,False,False,€€€€,,,False,,
Konv,Konvives,"86 Rue de La Jonquière, 75017 Paris, France",75017,06 61 35 92 77,https://www.konvives.fr/,https://maps.google.com/?cid=5453655142193656996,https://www.konvives.fr,"Monday: 12:00 – 2:00 PM, 7:30 – 10:30 PM
Tuesday: 12:00 – 2:30 PM, 7:30 – 10:30 PM
Wednesday: 12:00 – 2:30 PM, 7:30 – 10:30 PM
Thursday: 12:00 – 2:30 PM, 7:30 – 10:30 PM
Friday: 12:00 – 2:30 PM, 7:30 – 10:30 PM
Saturday: 12:00 – 2:30 PM, 7:30 – 10:30 PM
Sunday: Closed",https://bookings.zenchef.com/results?rid=356920&fullscreen=1,https://www.instagram.com/konvives_restaurant,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,Français,,False,,
Koz,Kozy,"46 Rue La Fayette, 75009 Paris, France",75009,non_renseigné,https://www.kozy.fr/,https://maps.google.com/?cid=6354469600976569353,https://static1.squarespace.com/static/60a178809902a00f950b75b2/t/67573801dfe08f7c00071c81/1733769217540/KOZY+MENU-KMND-FR_DIGITAL_06122024.pdf,"Monday: 8:00 AM – 3:00 PM
Tuesday: 8:00 AM – 3:00 PM
Wednesday: 8:00 AM – 3:00 PM
Thursday: 8:00 AM – 3:00 PM
Friday: 8:00 AM – 3:00 PM
Saturday: 9:30 AM – 4:30 PM
Sunday: 9:30 AM – 4:30 PM",Sans réservation,https://www.instagram.com/kozyparis/,non_renseigné,Concept brunch,False,True,False,False,True,False,False,False,False,False,True,False,False,False,,False,False,True,False,False,False,€€,Américain,,True,terrasse_classique,Plusieurs adresses
Kru,Krügen,"4 Rue du Général Renault, 75011 Paris, France",75011,09 51 99 81 25,https://krugenparis.com,https://maps.google.com/?cid=11410825116133431466,https://krugenparis.com/menu,"Monday: 12:00 – 2:30 PM
Tuesday: 12:00 – 2:30 PM, 6:00 – 10:30 PM
Wednesday: 12:00 – 2:30 PM, 6:30 – 10:30 PM
Thursday: 12:00 – 2:30 PM, 6:30 – 10:30 PM
Friday: 12:00 – 2:30 PM, 6:30 – 10:30 PM
Saturday: 12:00 – 10:30 PM
Sunday: 12:00 – 9:30 PM",https://krugenparis.com/reservations-1,https://www.instagram.com/krugen_paris/,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,Français,,True,terrasse_classique,Plusieurs adresses
lam,L'Ambroisie,"9 Pl. des Vosges, 75004 Paris, France",75004,01 42 78 51 45,http://www.ambroisie-paris.com/,https://maps.google.com/?cid=6545268280923392701,CANVA,"Monday: Closed
Tuesday: 12:15 – 1:15 PM, 8:00 – 9:15 PM
Wednesday: 12:15 – 1:15 PM, 8:00 – 9:15 PM
Thursday: 12:15 – 1:15 PM, 8:00 – 9:15 PM
Friday: 12:15 – 1:15 PM, 8:00 – 9:15 PM
Saturday: 12:15 – 1:15 PM, 8:00 – 9:15 PM
Sunday: Closed",https://www.ambroisie-paris.com,https://www.instagram.com/ambroisieparis/,non_renseigné,Restaurant étoilé,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,False,True,False,False,€€€€,Français,,False,,
lav,L'Avant Comptoir du Marché ,"14 Rue Lobineau, 75006 Paris, France",75006,non_renseigné,https://camdeborde.com/les-restaurants/avant-comptoir-du-marche,https://maps.google.com/?cid=6781171311742260664,CANVA,"Monday: 12:00 – 11:00 PM
Tuesday: 12:00 – 11:00 PM
Wednesday: 12:00 – 11:00 PM
Thursday: 12:00 – 11:00 PM
Friday: 12:00 – 11:00 PM
Saturday: 12:00 – 11:00 PM
Sunday: 12:00 – 11:00 PM",Sans réservation,https://www.instagram.com/les_avantcomptoirs/,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,False,False,False,False,,False,True,True,False,False,False,€€,Français;Other,,False,,
lave,L'Avenue,"41 Av. Montaigne, 75008 Paris, France",75008,01 40 70 14 91,https://www.avenue-restaurant.com/,https://maps.google.com/?cid=14928626903888629463,CANVA,"Monday: 8:00 AM – 1:00 AM
Tuesday: 8:00 AM – 1:00 AM
Wednesday: 8:00 AM – 1:00 AM
Thursday: 8:00 AM – 1:00 AM
Friday: 8:00 AM – 1:00 AM
Saturday: 9:00 AM – 1:00 AM
Sunday: 9:00 AM – 1:00 AM",Réservation par téléphone,https://www.instagram.com/lavenueofficiel/,non_renseigné,Brasserie,True,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,False,True,False,False,€€€€,Français,,True,terrasse_classique,
lel,L'Eldorado,"18 Rue des Dames, 75017 Paris, France",75017,01 45 22 35 21,https://hoteleldoradoparis.com/,https://maps.google.com/?cid=4609522530565378518,https://hoteleldoradoparis.com/wp-content/uploads/2025/02/CARTE-ELDO-JANVIER-maj.pdf,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",https://hoteleldoradoparis.com/le-restaurant/,https://www.instagram.com/hoteleldorado.paris/,non_renseigné,Restaurant,True,False,False,False,False,True,False,False,True,False,False,False,False,False,L'Eldorado,True,False,False,True,False,False,€€,,,True,cour,
lesc,L'Escadrille,"99 Av. des Champs-Élysées, 75008 Paris, France",75008,01 40 69 60 50,https://www.hotelsbarriere.com/collection-fouquet-s/paris/restaurants-et-bars/l-escadrille,https://maps.google.com/?cid=1937162746531342397,https://www.hotelsbarriere.com/collection-fouquet-s/paris/restaurants-et-bars/l-escadrille/menu,"Monday: 7:30 AM – 12:00 AM
Tuesday: 7:30 AM – 12:00 AM
Wednesday: 7:30 AM – 12:00 AM
Thursday: 7:30 AM – 12:00 AM
Friday: 7:30 AM – 12:00 AM
Saturday: 7:30 AM – 12:00 AM
Sunday: 7:30 AM – 12:00 AM",Sans réservation,https://www.instagram.com/fouquets.paris/,non_renseigné,Bar,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Fouquet's,True,False,False,True,False,False,€€€,Français,,False,,
